Order Date,Row ID,Order ID,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit
11/12/2020,7345,CA-2017-168389,Standard Class,DV-13045,Corporate,United States,Jacksonville,Florida,32216,South,FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables,721.88,6,0.45,-420.00
11/12/2020,7346,CA-2017-168389,Standard Class,DV-13045,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,Technology,Phones,73.57,4,0.2,-16.55
11/12/2020,7347,CA-2017-168389,Standard Class,DV-13045,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,13.58,1,0.2,1.36
11/12/2020,7348,CA-2017-168389,Standard Class,DV-13045,Corporate,United States,Jacksonville,Florida,32216,South,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",Furniture,Chairs,64.78,1,0.2,-12.15
11/12/2020,9210,CA-2017-142776,Second Class,RS-19870,Home Office,United States,Burlington,Iowa,52601,Central,OFF-EN-10003160,Pastel Pink Envelopes,Office Supplies,Envelopes,7.28,1,0,3.49
11/12/2020,9211,CA-2017-142776,Second Class,RS-19870,Home Office,United States,Burlington,Iowa,52601,Central,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,5.40,3,0,2.59
11/12/2020,9488,US-2017-125213,First Class,NB-18655,Corporate,United States,Paterson,New Jersey,7501,East,OFF-FA-10001561,Stockwell Push Pins,Office Supplies,Fasteners,6.54,3,0,2.16
11/12/2020,9968,CA-2017-153871,Standard Class,RB-19435,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,40.20,5,0,18.09
11/12/2020,9969,CA-2017-153871,Standard Class,RB-19435,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,735.98,2,0,331.19
11/12/2020,9970,CA-2017-153871,Standard Class,RB-19435,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,Appliances,22.75,7,0,6.60
13/12/2020,6192,CA-2017-107986,Same Day,MW-18220,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,Storage,31.44,3,0,8.49
13/12/2020,8779,CA-2017-135377,Standard Class,BP-11095,Corporate,United States,New York City,New York,10024,East,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,287.98,3,0.2,7.20
13/12/2020,9682,CA-2017-122770,Standard Class,EP-13915,Consumer,United States,San Francisco,California,94122,West,OFF-LA-10004559,Avery 49,Office Supplies,Labels,8.64,3,0,4.23
13/12/2020,9683,CA-2017-122770,Standard Class,EP-13915,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003172,Xerox 1996,Office Supplies,Paper,38.88,6,0,18.66
13/12/2020,9684,CA-2017-122770,Standard Class,EP-13915,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",Furniture,Furnishings,201.04,8,0,54.28
13/12/2020,9685,CA-2017-122770,Standard Class,EP-13915,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10000232,Xerox 1975,Office Supplies,Paper,12.96,2,0,6.35
14/12/2020,2947,CA-2017-169859,Standard Class,MP-18175,Home Office,United States,San Diego,California,92024,West,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings,26.25,3,0,11.03
14/12/2020,2948,CA-2017-169859,Standard Class,MP-18175,Home Office,United States,San Diego,California,92024,West,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,64.96,14,0.2,22.74
14/12/2020,2949,CA-2017-169859,Standard Class,MP-18175,Home Office,United States,San Diego,California,92024,West,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,43.70,5,0,20.54
14/12/2020,3332,CA-2017-122595,Standard Class,GM-14455,Home Office,United States,Chicago,Illinois,60653,Central,TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories,227.98,3,0.2,28.50
14/12/2020,3333,CA-2017-122595,Standard Class,GM-14455,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,Technology,Phones,52.68,3,0.2,19.76
14/12/2020,3334,CA-2017-122595,Standard Class,GM-14455,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10002963,"Master Caster Door Stop, Gray",Furniture,Furnishings,2.03,1,0.6,-1.32
14/12/2020,5276,CA-2017-147333,Standard Class,KL-16555,Corporate,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Technology,Accessories,159.80,4,0,70.31
14/12/2020,5277,CA-2017-147333,Standard Class,KL-16555,Corporate,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,44.75,5,0,8.50
14/12/2020,6439,US-2017-113992,Standard Class,LC-16885,Consumer,United States,Plano,Texas,75023,Central,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,974.99,4,0.3,-97.50
14/12/2020,6713,CA-2017-107629,Same Day,DB-13060,Consumer,United States,Skokie,Illinois,60076,Central,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,266.35,6,0.6,-292.99
14/12/2020,6714,CA-2017-107629,Same Day,DB-13060,Consumer,United States,Skokie,Illinois,60076,Central,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,56.33,3,0.6,-26.76
14/12/2020,6715,CA-2017-107629,Same Day,DB-13060,Consumer,United States,Skokie,Illinois,60076,Central,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,39.26,3,0.2,-4.91
14/12/2020,6716,CA-2017-107629,Same Day,DB-13060,Consumer,United States,Skokie,Illinois,60076,Central,OFF-AR-10002987,Prismacolor Color Pencil Set,Office Supplies,Art,95.23,6,0.2,25.00
14/12/2020,7698,CA-2017-151799,Standard Class,BF-11170,Home Office,United States,Lawrence,Massachusetts,1841,East,TEC-CO-10002313,Canon PC1080F Personal Copier,Technology,Copiers,1199.98,2,0,467.99
14/12/2020,7699,CA-2017-151799,Standard Class,BF-11170,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-ST-10002790,Safco Industrial Shelving,Office Supplies,Storage,73.85,1,0,2.22
14/12/2020,7700,CA-2017-151799,Standard Class,BF-11170,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,25.71,3,0,6.68
14/12/2020,7701,CA-2017-151799,Standard Class,BF-11170,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,Fasteners,17.28,6,0,8.12
14/12/2020,7702,CA-2017-151799,Standard Class,BF-11170,Home Office,United States,Lawrence,Massachusetts,1841,East,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,526.58,2,0.3,-52.66
15/12/2020,3982,CA-2017-119564,Standard Class,PL-18925,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",Furniture,Furnishings,22.77,3,0,9.79
15/12/2020,4860,CA-2017-136063,Standard Class,SS-20140,Corporate,United States,Oak Park,Illinois,60302,Central,OFF-AR-10000823,Newell 307,Office Supplies,Art,10.19,7,0.2,1.02
15/12/2020,9699,CA-2017-154116,Standard Class,KM-16660,Consumer,United States,Inglewood,California,90301,West,OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper,22.83,3,0,10.73
15/12/2020,9700,CA-2017-154116,Standard Class,KM-16660,Consumer,United States,Inglewood,California,90301,West,OFF-AP-10000027,Hoover Commercial SteamVac,Office Supplies,Appliances,54.32,4,0,16.30
15/12/2020,9701,CA-2017-154116,Standard Class,KM-16660,Consumer,United States,Inglewood,California,90301,West,TEC-PH-10000675,Panasonic KX TS3282B Corded phone,Technology,Phones,196.78,3,0.2,14.76
16/12/2020,2963,CA-2017-137428,Second Class,AY-10555,Corporate,United States,Oceanside,California,92054,West,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,81.57,2,0.2,9.18
16/12/2020,2964,CA-2017-137428,Second Class,AY-10555,Corporate,United States,Oceanside,California,92054,West,FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs,97.18,2,0.2,6.07
16/12/2020,2965,CA-2017-137428,Second Class,AY-10555,Corporate,United States,Oceanside,California,92054,West,OFF-BI-10002949,Prestige Round Ring Binders,Office Supplies,Binders,24.32,5,0.2,8.21
16/12/2020,2966,CA-2017-137428,Second Class,AY-10555,Corporate,United States,Oceanside,California,92054,West,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings,18.96,2,0,7.58
16/12/2020,2974,CA-2017-111808,Standard Class,AR-10510,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,10.80,5,0,5.18
16/12/2020,3004,CA-2017-104381,Standard Class,RD-19810,Home Office,United States,Rochester,New York,14609,East,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders,33.38,4,0.2,10.43
16/12/2020,6552,CA-2017-161578,Second Class,RB-19465,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10002986,Xerox 1898,Office Supplies,Paper,13.36,2,0,6.41
16/12/2020,6553,CA-2017-161578,Second Class,RB-19465,Home Office,United States,Los Angeles,California,90036,West,OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Office Supplies,Storage,158.90,5,0,7.95
16/12/2020,9045,CA-2017-137463,Second Class,KM-16225,Corporate,United States,Sunnyvale,California,94086,West,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,5.98,2,0.2,2.24
16/12/2020,9046,CA-2017-137463,Second Class,KM-16225,Corporate,United States,Sunnyvale,California,94086,West,TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,Accessories,189.95,5,0,45.59
16/12/2020,9047,CA-2017-137463,Second Class,KM-16225,Corporate,United States,Sunnyvale,California,94086,West,TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,Technology,Accessories,149.95,5,0,31.49
16/12/2020,9048,CA-2017-137463,Second Class,KM-16225,Corporate,United States,Sunnyvale,California,94086,West,OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,29.95,5,0,8.69
16/12/2020,9049,CA-2017-137463,Second Class,KM-16225,Corporate,United States,Sunnyvale,California,94086,West,OFF-LA-10003498,Avery 475,Office Supplies,Labels,44.40,3,0,22.20
17/12/2020,204,US-2017-116701,Second Class,LC-17140,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,Office Supplies,Appliances,66.28,2,0.8,-178.97
17/12/2020,629,CA-2017-133431,Standard Class,LC-17140,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Binders,15.24,5,0.2,5.14
17/12/2020,630,CA-2017-133431,Standard Class,LC-17140,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,13.23,3,0,6.09
17/12/2020,1025,CA-2017-106964,First Class,HR-14770,Home Office,United States,Los Angeles,California,90045,West,OFF-BI-10000320,GBC Plastic Binding Combs,Office Supplies,Binders,11.81,2,0.2,4.28
17/12/2020,2852,CA-2017-107342,Standard Class,VF-21715,Home Office,United States,Columbus,Indiana,47201,Central,OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,Paper,28.16,4,0,13.24
17/12/2020,3029,CA-2017-116855,Standard Class,AI-10855,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-CH-10003846,Hon Valutask Swivel Chairs,Furniture,Chairs,504.90,5,0,80.78
17/12/2020,4342,CA-2017-130309,Standard Class,GB-14575,Consumer,United States,Arlington,Virginia,22204,South,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,544.38,3,0,157.87
17/12/2020,4901,CA-2017-120936,Standard Class,CA-12310,Corporate,United States,Anaheim,California,92804,West,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart ,Office Supplies,Storage,481.32,4,0,125.14
17/12/2020,4902,CA-2017-120936,Standard Class,CA-12310,Corporate,United States,Anaheim,California,92804,West,OFF-SU-10002557,Fiskars Spring-Action Scissors,Office Supplies,Supplies,13.98,1,0,3.63
17/12/2020,7040,CA-2017-103443,Standard Class,AT-10735,Consumer,United States,New York City,New York,10009,East,OFF-ST-10002276,Safco Steel Mobile File Cart,Office Supplies,Storage,166.72,2,0,41.68
17/12/2020,7041,CA-2017-103443,Standard Class,AT-10735,Consumer,United States,New York City,New York,10009,East,OFF-BI-10001617,GBC Wire Binding Combs,Office Supplies,Binders,24.82,3,0.2,8.38
17/12/2020,7042,CA-2017-103443,Standard Class,AT-10735,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings,124.36,2,0,27.36
17/12/2020,9378,CA-2017-155362,Standard Class,DP-13105,Corporate,United States,Eau Claire,Wisconsin,54703,Central,OFF-ST-10001031,Adjustable Personal File Tote,Office Supplies,Storage,32.56,2,0,8.47
18/12/2020,1114,CA-2017-140585,Second Class,RA-19915,Consumer,United States,Encinitas,California,92024,West,OFF-BI-10003364,Binding Machine Supplies,Office Supplies,Binders,46.67,2,0.2,16.34
18/12/2020,1115,CA-2017-140585,Second Class,RA-19915,Consumer,United States,Encinitas,California,92024,West,FUR-BO-10002206,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",Furniture,Bookcases,119.83,1,0.15,-12.69
18/12/2020,1116,CA-2017-140585,Second Class,RA-19915,Consumer,United States,Encinitas,California,92024,West,TEC-AC-10003610,Logitech Illuminated - Keyboard,Technology,Accessories,119.98,2,0,57.59
18/12/2020,1249,CA-2017-115602,Standard Class,DJ-13630,Consumer,United States,New York City,New York,10009,East,OFF-AR-10002280,Staples in misc. colors,Office Supplies,Art,38.82,6,0,17.47
18/12/2020,1250,CA-2017-115602,Standard Class,DJ-13630,Consumer,United States,New York City,New York,10009,East,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,1141.94,9,0.1,139.57
18/12/2020,1251,CA-2017-115602,Standard Class,DJ-13630,Consumer,United States,New York City,New York,10009,East,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,1704.56,13,0,511.37
18/12/2020,1252,CA-2017-115602,Standard Class,DJ-13630,Consumer,United States,New York City,New York,10009,East,OFF-AR-10000462,Sanford Pocket Accent Highlighters,Office Supplies,Art,3.20,2,0,1.38
18/12/2020,1910,CA-2017-105886,Standard Class,DB-13660,Consumer,United States,Oceanside,New York,11572,East,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,18.96,2,0,8.53
18/12/2020,2887,CA-2017-102099,First Class,EP-13915,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10003811,Newell 327,Office Supplies,Art,6.63,3,0,1.79
18/12/2020,2888,CA-2017-102099,First Class,EP-13915,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10003172,Xerox 1996,Office Supplies,Paper,12.96,2,0,6.22
18/12/2020,2889,CA-2017-102099,First Class,EP-13915,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000289,Xerox 213,Office Supplies,Paper,32.40,5,0,15.55
18/12/2020,3200,CA-2017-164000,Standard Class,AH-10030,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,18.70,7,0.2,2.34
18/12/2020,7738,CA-2017-108287,First Class,AG-10330,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10001315,Newell 310,Office Supplies,Art,12.67,9,0.2,1.43
18/12/2020,8479,CA-2017-158736,Standard Class,TT-21460,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10002578,Newell 335,Office Supplies,Art,5.76,2,0,1.67
18/12/2020,8845,CA-2017-156664,Standard Class,BP-11290,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,7.24,3,0.7,-6.03
18/12/2020,8846,CA-2017-156664,Standard Class,BP-11290,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10002988,Ideal Clamps,Office Supplies,Fasteners,4.82,3,0.2,1.75
18/12/2020,8847,CA-2017-156664,Standard Class,BP-11290,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",Office Supplies,Paper,91.36,5,0.2,29.69
18/12/2020,8848,CA-2017-156664,Standard Class,BP-11290,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,130.11,2,0.2,13.01
18/12/2020,8932,CA-2017-143252,Standard Class,HE-14800,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10001057,Tensor Track Tree Floor Lamp,Furniture,Furnishings,99.95,5,0,22.99
18/12/2020,8933,CA-2017-143252,Standard Class,HE-14800,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,29.34,3,0,10.86
19/12/2020,1442,CA-2017-128160,Second Class,MM-17920,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,36.67,2,0.2,11.46
19/12/2020,3589,CA-2017-158729,First Class,AC-10450,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,Office Supplies,Supplies,1665.62,2,0,33.31
19/12/2020,5472,CA-2017-116946,Standard Class,TS-21505,Consumer,United States,Parker,Colorado,80134,West,FUR-FU-10000320,OIC Stacking Trays,Furniture,Furnishings,13.36,5,0.2,4.01
19/12/2020,5473,CA-2017-116946,Standard Class,TS-21505,Consumer,United States,Parker,Colorado,80134,West,OFF-ST-10002554,Tennsco Industrial Shelving,Office Supplies,Storage,78.26,2,0.2,-17.61
19/12/2020,5474,CA-2017-116946,Standard Class,TS-21505,Consumer,United States,Parker,Colorado,80134,West,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,102.02,7,0.7,-183.63
20/12/2020,2269,CA-2017-105480,Standard Class,DK-13225,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10002787,Xerox 227,Office Supplies,Paper,6.48,1,0,3.11
20/12/2020,2270,CA-2017-105480,Standard Class,DK-13225,Corporate,United States,Rochester,New York,14609,East,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,6.98,1,0.2,2.36
20/12/2020,6509,CA-2017-102197,Standard Class,DK-13150,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001970,Xerox 1908,Office Supplies,Paper,279.90,5,0,137.15
20/12/2020,6510,CA-2017-102197,Standard Class,DK-13150,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,50.35,3,0.2,17.62
20/12/2020,6511,CA-2017-102197,Standard Class,DK-13150,Corporate,United States,New York City,New York,10009,East,OFF-PA-10004156,Xerox 188,Office Supplies,Paper,34.02,3,0,16.67
21/12/2020,514,CA-2017-163405,Standard Class,BN-11515,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003811,Newell 327,Office Supplies,Art,6.63,3,0,1.79
21/12/2020,515,CA-2017-163405,Standard Class,BN-11515,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10001246,Newell 317,Office Supplies,Art,5.88,2,0,1.71
21/12/2020,1614,CA-2017-138380,Standard Class,YS-21880,Corporate,United States,Oakland,California,94601,West,OFF-ST-10003306,Letter Size Cart,Office Supplies,Storage,1000.02,7,0,290.01
21/12/2020,1967,CA-2017-165841,Standard Class,DB-13210,Consumer,United States,Paterson,New Jersey,7501,East,TEC-PH-10002103,Jabra SPEAK 410,Technology,Phones,281.97,3,0,78.95
21/12/2020,1968,CA-2017-165841,Standard Class,DB-13210,Consumer,United States,Paterson,New Jersey,7501,East,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,Supplies,69.50,5,0,20.16
21/12/2020,1969,CA-2017-165841,Standard Class,DB-13210,Consumer,United States,Paterson,New Jersey,7501,East,OFF-PA-10001144,Xerox 1913,Office Supplies,Paper,166.44,3,0,79.89
21/12/2020,2566,CA-2017-109589,First Class,BD-11635,Consumer,United States,Bowling Green,Kentucky,42104,South,TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,Technology,Accessories,71.00,4,0,27.69
21/12/2020,2719,CA-2017-144827,Standard Class,SE-20110,Consumer,United States,Costa Mesa,California,92627,West,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",Office Supplies,Storage,124.36,2,0,33.58
21/12/2020,3171,CA-2017-107461,Second Class,PK-19075,Consumer,United States,Columbia,South Carolina,29203,South,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,Office Supplies,Binders,23.88,6,0,11.22
21/12/2020,4104,CA-2017-137456,Same Day,RB-19465,Home Office,United States,Fremont,Nebraska,68025,Central,FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings,15.92,2,0,7.00
21/12/2020,4944,CA-2017-106782,Standard Class,LP-17095,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-ST-10004459,Tennsco Single-Tier Lockers,Office Supplies,Storage,375.34,1,0,18.77
22/12/2020,145,CA-2017-155376,Standard Class,SG-20080,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,Appliances,839.43,3,0,218.25
22/12/2020,1893,CA-2017-145310,Second Class,JP-15520,Consumer,United States,Port Orange,Florida,32127,South,OFF-EN-10002621,Staple envelope,Office Supplies,Envelopes,7.82,1,0.2,2.93
22/12/2020,2056,CA-2017-120376,First Class,TP-21130,Consumer,United States,Detroit,Michigan,48227,Central,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,199.95,5,0,63.98
22/12/2020,2057,CA-2017-120376,First Class,TP-21130,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10002335,Hon GuestStacker Chair,Furniture,Chairs,1586.69,7,0,412.54
22/12/2020,2058,CA-2017-120376,First Class,TP-21130,Consumer,United States,Detroit,Michigan,48227,Central,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Technology,Accessories,84.99,1,0,30.60
22/12/2020,2059,CA-2017-120376,First Class,TP-21130,Consumer,United States,Detroit,Michigan,48227,Central,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Furniture,Tables,411.80,2,0,70.01
22/12/2020,2619,CA-2017-115931,Standard Class,JM-15655,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-AR-10000369,Design Ebony Sketching Pencil,Office Supplies,Art,4.17,3,0,1.08
22/12/2020,2620,CA-2017-115931,Standard Class,JM-15655,Corporate,United States,Carlsbad,New Mexico,88220,West,TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Technology,Phones,67.04,4,0.2,6.70
22/12/2020,2621,CA-2017-115931,Standard Class,JM-15655,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,Storage,37.32,3,0,10.45
22/12/2020,2622,CA-2017-115931,Standard Class,JM-15655,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-LA-10001404,Avery 517,Office Supplies,Labels,18.45,5,0,8.67
22/12/2020,2728,CA-2017-119193,First Class,SK-19990,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10000848,Angle-D Ring Binders,Office Supplies,Binders,1.64,1,0.7,-1.31
22/12/2020,2729,CA-2017-119193,First Class,SK-19990,Consumer,United States,Toledo,Ohio,43615,East,TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Technology,Phones,629.96,7,0.4,94.49
22/12/2020,3102,CA-2017-119578,Second Class,JG-15310,Corporate,United States,Providence,Rhode Island,2908,East,OFF-SU-10003505,Premier Electric Letter Opener,Office Supplies,Supplies,695.16,6,0,34.76
22/12/2020,3103,CA-2017-119578,Second Class,JG-15310,Corporate,United States,Providence,Rhode Island,2908,East,FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,220.98,1,0,50.83
22/12/2020,6193,CA-2017-104927,Standard Class,AG-10330,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000019,Xerox 1931,Office Supplies,Paper,25.92,5,0.2,9.07
22/12/2020,6194,CA-2017-104927,Standard Class,AG-10330,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,6.33,5,0.8,-9.81
22/12/2020,6195,CA-2017-104927,Standard Class,AG-10330,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000176,Xerox 1887,Office Supplies,Paper,75.88,5,0.2,26.56
22/12/2020,7151,CA-2017-100412,Standard Class,SR-20425,Home Office,United States,Tuscaloosa,Alabama,35401,South,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,141.96,2,0,35.49
22/12/2020,7152,CA-2017-142909,Second Class,AG-10330,Consumer,United States,Mesa,Arizona,85204,West,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,182.55,2,0.5,-135.09
22/12/2020,8178,CA-2017-149699,First Class,CM-12115,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories,474.95,5,0,142.49
22/12/2020,8578,CA-2017-146164,Standard Class,CM-12190,Consumer,United States,Rochester,Minnesota,55901,Central,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,607.52,2,0,97.20
22/12/2020,8579,CA-2017-146164,Standard Class,CM-12190,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,Storage,31.16,2,0,7.79
